ID;PROJETO;TITULO;MUNICIPIO;ENERGIZAÇÃO;ENTRADA;DIAS P/ ENTREGA;POSTES;CLIENTES;TECNICO;FECHAMENTO;AS BUILT;GSE;DT. SOL;ATESTO;DT. SOL.1;RESERVAS;DT. SOL.2;VALOR MAO DE OBRA LV;VALOR Á FATURAR DISTRI. DE POSTES;VALOR Á FATURAR LM;VALOR PENDENTE FATURAR;VALOR PROJETO;TIPO PENDENCIA;PENDENCIA;SUPERVISOR;TURMA;DT POSTAGEM;GEOEX;CICLO DE POSTAGEM;ANO;DATA ANALISE;UNITIZADO;TEMPO PARA ACEITE;DA ENTREGA A POSTAGEM;COORD;DIAS;DT. SOLIC;DT. SOLIC.1;DT. SOLIC.2;OBS;EVIDENCIAS;REALIZADO;DT. REALIZADO;ESTAGIÁRIO;DIAS ENTR. FECHA.;DESCRIÇÃO PENDÊNCIA;"VL FATURADO ""MED. PARCIAL""";UTEP;ULTIMA POSTAGEM;OBRAS SIMPLIFICADAS;EVIDENCIAS BOOK;PENDENCIAS;Column 38;DIAS EM FECHAM.;DIAS P/ ENTR. AS BUILT
UTEP;B-0933804;RR CIND FAZ VARZEA GRANDE RURAL;QUEIMADAS;27/09/2024;;;5,0;;""" SEM AS BUILT """;;;;;;;;;;;R$ 6.521,60;R$6.521,60;R$ 71.952,02;"""Sem """"AS BUILT""""""";SIPEL;DICSON / GESONI ;;;;JANEIRO;2026.0;;NÃO;;;SENHOR DO BONFIM;475.0;;;;;;;;;;;;;;;;;;;
UTEP;B-1192137;ER-CIND-POV-PICOS-RURAL;ITIÚBA;26/09/2025;;;6,0;;""" SEM AS BUILT """;;;;;;;;;;;R$ 7.825,92;R$7.825,92;R$ 58.088,16;"""Sem """"AS BUILT""""""";SIPEL;ISRAEL/JOAO;;;;JANEIRO;2026.0;;NÃO;;;SENHOR DO BONFIM;111.0;;;;;;;;;;;;;;;;;;;
LPT ;B-1148214;ER-CIND-FAZ-LAGOA DO CURRAL-RURAL;NORDESTINA;17/10/2025;;;8,0;;""" SEM AS BUILT """;;;;;;;;;;;R$ 10.434,56;R$10.434,56;R$ 19.168,53;"""Sem """"AS BUILT""""""";SIPEL;ANAILTON/GABRIEL;;;;JANEIRO;2026.0;;NÃO;;;SENHOR DO BONFIM;90.0;;;;;;;;;;;;;;;;;;;
LPT ;B-1210510;ER-CIND-POV-FAZENDINHA 1-RURAL;NORDESTINA;22/10/2025;;;7,0;;""" SEM AS BUILT """;;;;;;;;;;;R$ 9.130,24;R$9.130,24;R$ 30.651,90;"""Sem """"AS BUILT""""""";SIPEL;ANAILTON / GABRIEL;;;;JANEIRO;2026.0;;NÃO;;;SENHOR DO BONFIM;85.0;;;;;;;;;;;;;;;;;;;
LPT ;B-1211134;ER-CIND-POV-SACO FUNDO 24-RURAL;MONTE SANTO;23/10/2025;;;6,0;;""" SEM AS BUILT """;;;;;;;;;;;R$ 7.825,92;R$7.825,92;R$ 58.994,65;"""Sem """"AS BUILT""""""";SIPEL;JOSE SILVA / GABRIEL;;;;JANEIRO;2026.0;;NÃO;;;SENHOR DO BONFIM;84.0;;;;;;;;;;;;;;;;;;;
UTEP;B-1196034;ER-CIND-POV-VARZEA DO POCO-PONTO NOVO;PONTO NOVO;23/10/2025;;;1,0;;""" SEM AS BUILT """;;;;;;;;;;;R$ 1.304,32;R$1.304,32;R$ 21.721,55;"""Sem """"AS BUILT""""""";SIPEL;EDVALDO / JOÃO;;;;JANEIRO;2026.0;;NÃO;;;SENHOR DO BONFIM;84.0;;;;;;;;;;;;;;;;;;;
UTEP;B-1164147;ER-CIND-FAZ-ROCHA-AT LINDO - RURAL;CANSANÇÃO;27/10/2025;;;7,0;;""" SEM AS BUILT """;;;;;;;;;;;R$ 9.130,24;R$9.130,24;R$ 115.225,85;"""Sem """"AS BUILT""""""";SIPEL;JEFFERSON/GABRIEL;;;;JANEIRO;2026.0;;NÃO;;;SENHOR DO BONFIM;80.0;;;;;;;;;;;;;;;;;;;
UTEP;B-1204838;IS-COEL-RUA-CANDIDO FONSECA-MERCADO;SENHOR DO BONFIM;30/10/2025;15/01/2026;;6,0;;DIRECIONAR;;;;;;;;;;;R$ 7.825,92;R$7.825,92;R$ 51.246,25;"""Sem """"AS BUILT""""""";SIPEL;JOILSON/JOAO;;;;JANEIRO;2026.0;;NÃO;;;SENHOR DO BONFIM;77.0;;;;;;;;;;;;;;;;;;;
UTEP;B-1167466;ER CIND FZ VARZEA GRANDE RURAL;QUEIMADAS;31/10/2025;14/01/2025;;1,0;;DIRECIONAR;;;;;;;;;;;R$ 1.304,32;R$1.304,32;R$ 22.361,91;"""Sem """"AS BUILT""""""";SIPEL;GESONI/JOAO;;;;JANEIRO;2026.0;;NÃO;;;SENHOR DO BONFIM;-290.0;;;;;OBRA SIMPL - APROVADO ;ENVIADO;;;;;;;;;;;;;
UTEP;B-1198739;UB-CIND-RUA-DEMOSTENES BARRETO-CENTRO;MONTE SANTO;18/11/2025;14/01/2026;;1,0;;LUCAS GABRIEL;;;;;;;;;;;R$ 1.304,32;R$1.304,32;R$ 6.302,10;"""Sem """"AS BUILT""""""";SIPEL;JOSE / GABRIEL;;;;JANEIRO;2026.0;;NÃO;;;SENHOR DO BONFIM;57.0;;;;;;;;;;;;;;;;;;;
LPT ;B-1199287;ER-CIND-POV-CURRAL VELHO-RUR-MONTE SANTO;MONTE SANTO;18/11/2025;14/01/2025;;1,0;;LUCAS GABRIEL;;;;;;;;;;;R$ 1.304,32;R$1.304,32;R$ 5.681,17;"""Sem """"AS BUILT""""""";SIPEL;JOSE SILVA / GABRIEL;;;;JANEIRO;2026.0;;NÃO;;;SENHOR DO BONFIM;-308.0;;;;;;;;;;;;;;;;;;;
UTEP;B-1228308;ER-CERB-FAZ-NOVA-RURAL;ITIÚBA;19/11/2025;;;1,0;;""" SEM AS BUILT """;;;;;;;;;;;R$ 1.304,32;R$1.304,32;R$ 29.167,67;"""Sem """"AS BUILT""""""";SIPEL;GABRIEL / MARCELO;;;;JANEIRO;2026.0;;NÃO;;;SENHOR DO BONFIM;57.0;;;;;;;;;;;;;;;;;;;
LPT ;B-1176297;ER-CIND-POV-JUNCO DO FERRE-RURAL;MONTE SANTO;19/11/2025;14/01/2026;;2,0;;GUILHERME BONF;;;SOLICITADO;;;;Criaçao;;;;R$ 2.608,64;R$2.608,64;R$ 25.276,25;;SIPEL;JOSE SILVA/GABRIEL;;;;JANEIRO;2026.0;;NÃO;;;SENHOR DO BONFIM;56.0;15/01/2026;;;;;;;;;;;;;;;;;;
LPT ;B-1197186;ER-CIND-FAZ-ANGICO-BARRINHA;JAGUARARI;22/11/2025;;;9,0;;""" SEM AS BUILT """;;;;;;;;;;;R$ 11.738,88;R$11.738,88;R$ 86.207,79;"""Sem """"AS BUILT""""""";SIPEL;JOÃO / LUIS;;;;JANEIRO;2026.0;;NÃO;;;SENHOR DO BONFIM;54.0;;;;;;;;;;;;;;;;;;;
UTEP;B-1190461;UB-CIND-RUA-JUAZEIRO-CENTRO;JAGUARARI;24/11/2025;;;3,0;;""" SEM AS BUILT """;;;;;;;;;;;R$ 3.912,96;R$3.912,96;R$ 19.047,89;"""Sem """"AS BUILT""""""";SIPEL;JOÃO / LUIS;;;;JANEIRO;2026.0;;NÃO;;;SENHOR DO BONFIM;52.0;;;;;;;;;;;;;;;;;;;
UTEP;B-1199167;ER-CIND-FAZ-CANAVIEIRAS 2-RURAL;CAMPO FORMOSO;25/11/2025;14/01/2025;;2,0;;DIRECIONAR;;;;;;;;;;;R$ 2.608,64;R$2.608,64;R$ 11.280,94;"""Sem """"AS BUILT""""""";SIPEL;ISRAEL / JOÃO;;;;JANEIRO;2026.0;;NÃO;;;SENHOR DO BONFIM;-315.0;;;;;;;;;;;;;;;;;;;
UTEP;B-1216748;ER-CIND-POV-MORRINHOS-RURAL;CAMPO FORMOSO;25/11/2025;;;9,0;;""" SEM AS BUILT """;;;;;;;;;;;R$ 11.738,88;R$11.738,88;R$ 74.118,23;"""Sem """"AS BUILT""""""";SIPEL;JOÃO / EDVALDO;;;;JANEIRO;2026.0;;NÃO;;;SENHOR DO BONFIM;51.0;;;;;;;;;;;;;;;;;;;
UTEP;B-1216558;ER-CIND-FAZ-ANGICO-BARRINHA;JAGUARARI;25/11/2025;;;3,0;;""" SEM AS BUILT """;;;;;;;;;;;R$ 3.912,96;R$3.912,96;R$ 19.365,36;"""Sem """"AS BUILT""""""";SIPEL;JOÃO / LUIS;;;;JANEIRO;2026.0;;NÃO;;;SENHOR DO BONFIM;51.0;;;;;;;;;;;;;;;;;;;
UTEP;B-1185448;ER-CIND-POV-TIQUARA -RURAL;CAMPO FORMOSO;26/11/2025;10/01/2026;;0,0;;GUILHERME BONF;;;;;;;;;;;R$ 0,00;R$0,00;R$ 21.221,45;Fechamento não iniciado;SIPEL;JOÃO / EDVALDO;;;;JANEIRO;2026.0;;NÃO;;;SENHOR DO BONFIM;45.0;;;;;;;;;;;;;;;;;;;
UTEP;B-1215317;ER-CIND-POV-RIACHAO-RIACHAO;CAMPO FORMOSO;26/11/2025;10/01/2026;;3,0;;LUCAS GABRIEL;;;;;;;;;;;R$ 3.912,96;R$3.912,96;R$ 36.113,79;Fechamento não iniciado;SIPEL;JOÃO / EDVALDO;;;;JANEIRO;2026.0;;NÃO;;;SENHOR DO BONFIM;45.0;;;;;;;;;;;;;;;;;;;
LPT ;B-1144666;ER-CIND-FAZ-CALDEIRAOZINHO-RURAL;MONTE SANTO;26/11/2025;;;4,0;;""" SEM AS BUILT """;;;;;;;;;;;R$ 5.217,28;R$5.217,28;R$ 46.058,74;"""Sem """"AS BUILT""""""";SIPEL;GABRIEL \ JOSE;;;;JANEIRO;2026.0;;NÃO;;;SENHOR DO BONFIM;50.0;;;;;OBRA SIMPL - APROVADO ;ENVIADO;;;;;;;;;;;;;
UTEP;B-1210023;ER-CIND-FAZ- POCO DANTAS 856-PEDRA VERME;MONTE SANTO;27/11/2025;;;1,0;;""" SEM AS BUILT """;;;;;;;;;;;R$ 1.304,32;R$1.304,32;R$ 14.287,18;"""Sem """"AS BUILT""""""";SIPEL;GABRIEL\ JOSE;;;;JANEIRO;2026.0;;NÃO;;;SENHOR DO BONFIM;49.0;;;;;;;;;;;;;;;;;;;
UTEP;B-1217245;ER-CIND-POV-S O MIGUEL-RURAL;JAGUARARI;29/11/2025;;;0,0;;""" SEM AS BUILT """;;;;;;;;;;;R$ 0,00;R$0,00;R$ 12.944,06;"""Sem """"AS BUILT""""""";SIPEL;JOÃO / LUIS;;;;JANEIRO;2026.0;;NÃO;;;SENHOR DO BONFIM;47.0;;;;;;;;;;;;;;;;;;;
UTEP;B-1167467;LD CIND ET ADUTORA MINA CARAIBA RURAL;JAGUARARI;29/11/2025;;;3,0;;""" SEM AS BUILT """;;;;;;;;;;;R$ 3.912,96;R$3.912,96;R$ 43.267,50;"""Sem """"AS BUILT""""""";SIPEL;JOÃO / LUIS;;;;JANEIRO;2026.0;;NÃO;;;SENHOR DO BONFIM;47.0;;;;;OBRA SIMPLIFICADA;ENVIADO;;;;;;;;;;;;;
UTEP;B-1183329;ER-CIND-ET-ADUTORA MINA-RURAL-NUCLEO PIL;JAGUARARI;29/11/2025;;;6,0;;""" SEM AS BUILT """;;;;;;;;;;;R$ 7.825,92;R$7.825,92;R$ 57.675,15;"""Sem """"AS BUILT""""""";SIPEL;WAGNER / JOÃO;;;;JANEIRO;2026.0;;NÃO;;;SENHOR DO BONFIM;47.0;;;;;;;;;;;;;;;;;;;
UTEP;B-1214079;IT-GRUA-POV-CAATINGUINHA 4545-RURAL;SENHOR DO BONFIM;29/11/2025;14/01/2025;;14,0;;ANDERSON;;;;;;;;;;;R$ 18.260,48;R$18.260,48;R$ 116.306,28;"""Sem """"AS BUILT""""""";SIPEL;JOILSON / JOÃO;;;;JANEIRO;2026.0;;NÃO;;;SENHOR DO BONFIM;-319.0;;;;;;;;;;;;;;;;;;;
UTEP;B-1194404;AC-CIND-POV-VARZEA COMPRIDA-RURAL;ITIUBA;30/11/2025;;;0,0;;""" SEM AS BUILT """;;;;;;;;;;;R$ 0,00;R$0,00;R$ 33.946,55;"""Sem """"AS BUILT""""""";SIPEL;GABRIEL / MARCELO;;;;JANEIRO;2026.0;;NÃO;;;SENHOR DO BONFIM;46.0;;;;;;;;;;;;;;;;;;;
UTEP;B-1166593;ER-CIND-POV-RURAL-COBRA;FILADÉLFIA;12/12/2025;15/01/2026;;0,0;;DIRECIONAR;;;;;;;;;;;R$ 0,00;R$0,00;R$ 11.310,25;"""Sem """"AS BUILT""""""";SIPEL;GESONI / JOÃO;;;;JANEIRO;2026.0;;NÃO;;;SENHOR DO BONFIM;34.0;;;;;OBRA SIMPL - APROVADO ;ENVIADO;;;;;;;;;;;;;
UTEP;B-1178079;ER-CIND-FAZ-PEDRINHAS-ROMULO CAMPOS;ITIUBA;17/12/2025;;;3,0;;""" SEM AS BUILT """;;;;;;;;;;;R$ 3.912,96;R$3.912,96;R$ 21.466,74;"""Sem """"AS BUILT""""""";SIPEL;GABRIEL / ANAILTON;;;;JANEIRO;2026.0;;NÃO;;;SENHOR DO BONFIM;29.0;;;;;;;;;;;;;;;;;;;
UTEP;B-1151521;ER-CIND-FAZ-SAO JOSE-RURAL;NORDESTINA;19/12/2025;15/01/2026;;2,0;;DIRECIONAR;;;;;;;;;;;R$ 2.608,64;R$2.608,64;R$ 15.406,24;"""Sem """"AS BUILT""""""";SIPEL;GABRIEL / ANAILTON;;;;JANEIRO;2026.0;;NÃO;;;SENHOR DO BONFIM;27.0;;;;;OBRA SIMPLIFICADA;ENVIADO;;;;;;;;;;;;;
UTEP;B-1148641;ER-CIND-POV-LAGOA DA PEDRA-RURAL;CAMPO FORMOSO;19/12/2025;15/01/2026;;1,0;;DIRECIONAR;;;;;;;;;;;R$ 1.304,32;R$1.304,32;R$ 10.952,32;"""Sem """"AS BUILT""""""";SIPEL;JOÃO / EDVALDO;;;;JANEIRO;2026.0;;NÃO;;;SENHOR DO BONFIM;27.0;;;;;OBRA SIMPLIFICADA;ENVIADO;;;;;;;;;;;;;
UTEP;B-1215380;AC-CIND-RUA-BEM TE VI 1022-URBANA;JAGUARARI;20/12/2025;15/01/2026;;1,0;;DIRECIONAR;;;;;;;;;;;R$ 1.304,32;R$1.304,32;R$ 38.362,36;"""Sem """"AS BUILT""""""";SIPEL;WAGNER / JOÃO;;;;JANEIRO;2026.0;;NÃO;;;SENHOR DO BONFIM;26.0;;;;;;;;;;;;;;;;;;;
LPT ;B-1151578;ER-CIND-POV-TIQUARA 1542-RURAL;CAMPO FORMOSO;22/12/2025;15/01/2026;;1,0;;DIRECIONAR;;;;;;;;;;;R$ 1.304,32;R$1.304,32;R$ 11.814,51;"""Sem """"AS BUILT""""""";SIPEL;JOÃO / EDVALDO;;;;JANEIRO;2026.0;;NÃO;;;SENHOR DO BONFIM;24.0;;;;;OBRA SIMPLIFICADA;ENVIADO;;;;;;;;;;;;;
UTEP;B-1176761;UB-CIND-TRV-CLERISTON ANDRADE-URBANA;FILADELFIA;23/12/2025;15/01/2026;;2,0;;DIRECIONAR;;;;;;;;;;;R$ 2.608,64;R$2.608,64;R$ 22.776,25;"""Sem """"AS BUILT""""""";SIPEL;GESONI / JOÃO;;;;JANEIRO;2026.0;;NÃO;;;SENHOR DO BONFIM;23.0;;;;;;;;;;;;;;;;;;;
UTEP;B-1134543;RI-SEIN-FAZ-BOM SUCESSO-RURAL;ITIUBA;23/12/2025;15/01/2026;;8,0;;DIRECIONAR;;;;;;;;;;;R$ 10.434,56;R$10.434,56;R$ 81.541,50;"""Sem """"AS BUILT""""""";SIPEL;GESONI / JOÃO;;;;JANEIRO;2026.0;;NÃO;;;SENHOR DO BONFIM;23.0;;;;;;;;;;;;;;;;;;;
UTEP;B-1059739;RI-SEIN-RUA-CACHOEIRINHA-CACHOEIRINHA;SENHOR DO BONFIM;24/12/2025;10/01/2026;;27,0;;ANDERSON;;;;;;;;;;;R$ 35.216,64;R$35.216,64;R$ 164.983,91;Fechamento não iniciado;SIPEL;REGINALDO / JOÃO;;;;JANEIRO;2026.0;;NÃO;;;SENHOR DO BONFIM;17.0;;;;;;;;;;;;;;;;;;;
UTEP;B-1145984;ER-CIND-POV-ALAGADICO DO PUAN-RURAL;ITIUBA;24/12/2025;15/01/2026;;9,0;;DIRECIONAR;;;;;;;;;;;R$ 11.738,88;R$11.738,88;R$ 55.708,13;"""Sem """"AS BUILT""""""";SIPEL;GESONI / JOÃO;;;;JANEIRO;2026.0;;NÃO;;;SENHOR DO BONFIM;22.0;;;;;;;;;;;;;;;;;;;
UTEP;B-1140804;ER-CIND-FAZ-PILOES-RURAL;CAMPO FORMOSO;24/12/2025;;;12,0;;""" SEM AS BUILT """;;;;;;;;;;;R$ 15.651,84;R$15.651,84;R$ 93.362,81;"""Sem """"AS BUILT""""""";SIPEL;JOÃO / EDVALDO;;;;JANEIRO;2026.0;;NÃO;;;SENHOR DO BONFIM;22.0;;;;;;;;;;;;;;;;;;;
UTEP;B-1149647;ER-CIND-POV-PENEDO 5123-RURAL;MONTE SANTO;25/12/2025;;;2,0;;LARISSA;;;SOLICITADO;;;;;;;;R$ 2.608,64;R$2.608,64;R$ 25.689,81;Em fechamento;SIPEL;GABRIEL \ OSMAR;;;;JANEIRO;2026.0;;NÃO;;;SENHOR DO BONFIM;21.0;15/01/2025;;;em fechamento;OBRA SIMPLIFICADA;ENVIADO;;;;;;;;;;;;;
UTEP;B-1161151;ER-CIND-FAZ-LAGEDO-RURAL;MONTE SANTO;25/12/2025;15/01/2026;;3,0;;DIRECIONAR;;;;;;;;;;;R$ 3.912,96;R$3.912,96;R$ 37.005,89;"""Sem """"AS BUILT""""""";SIPEL;GABRIEL \ OSMAR;;;;JANEIRO;2026.0;;NÃO;;;SENHOR DO BONFIM;21.0;;;;;OBRA SIMPLIFICADA;ENVIADO;;;;;;;;;;;;;
LPT;B-1134327;LD CIND FAZ SÃO JOÃO RURAL;CANSANÇÃO;29/10/2025;03/11/2025;;58,0;;AGEU;;;CONCILIADO;;;;Almoxarifado;;;;R$ 75.650,56;R$75.650,56;R$ 756.608,39;Movimentaçao;SIPEL;JEFFERSON/GABRIEL;;;;JANEIRO;2026.0;;NÃO;;;SENHOR DO BONFIM;5.0;;;;DRIVE;;;;;;;;;;;;;;;
LPT ;B-0877780;MP-CCOL-FAZ RAIO DO SOL-RURAL;QUEIMADAS;24/10/2025;03/11/2025;;49,0;;AGEU;;;CONCILIADO;;;;Almoxarifado;;;;R$ 63.911,68;R$63.911,68;R$ 387.743,25;Em fechamento;SIPEL;MARCELO/GABRIEL;;;;JANEIRO;2026.0;;NÃO;;;SENHOR DO BONFIM;10.0;;;;DRIVE ;;;;;;;;;;;;;;;
UTEP;B-1181856;ER-SEIN-RUA-SERRINHA-CENTRO-NUCLEO PILAR;JAGUARARI;14/11/2025;17/11/2025;;30,0;;AGEU;;;CONCILIADO;;;;Almoxarifado;;;;R$ 39.129,60;R$39.129,60;R$ 292.335,35;Em fechamento;SIPEL;ALDAIR/JOAO;;;;JANEIRO;2026.0;;NÃO;;;SENHOR DO BONFIM;3.0;;;;;;;;;;;;;;;;;;;
LPT / UTEP;B-1066471;MP-CCOL RUA DO CAMPO RURAL;NORDESTINA;26/09/2025;09/10/2025;;21,0;;AGEU;;;;;;;;;;;R$ 27.390,72;R$27.390,72;R$ 241.890,75;Em fechamento;SIPEL;ANAILTON/DICSON;;;;JANEIRO;2026.0;;NÃO;;;SENHOR DO BONFIM;13.0;;;;;;;;;;;;;;;;;;;
LPT ;B-1210106;ER-CIND-POV-CAMPO ALEGRE-CAMPO ALEGRE;CAMPO FORMOSO;20/11/2025;;;2,0;;""" SEM AS BUILT """;;;;;;;;;;;R$ 2.608,64;R$2.608,64;R$ 11.399,83;"""Sem """"AS BUILT""""""";SIPEL;JOÃO / EDVALDO;;;;JANEIRO;2026.0;;NÃO;;;SENHOR DO BONFIM;56.0;;;;;;;;;;;;;;;;;;;
UTEP;B-1181949;RC-SEIN-FAZ-QUIQUIM-RURAL-PEDRA VERMELHA;MONTE SANTO;30/08/2025;16/10/2025;;13,0;;AGEU;;;CONCILIADO;;;;Almoxarifado;;;;R$ 16.956,16;R$16.956,16;R$ 199.612,52;Em fechamento;SIPEL;JOSE/OSMAR/DICSON;;;;JANEIRO;2026.0;;NÃO;;;SENHOR DO BONFIM;47.0;;;;;;;;;;;;;;;;;;;
UTEP;B-1165914;EQ-COEL-RUA-MARCOS DE JESUS-ALTO DAS POP;NORDESTINA;01/10/2025;23/10/2025;;3,0;;AGEU;;;EM DESENHO;;;;Almoxarifado;;;;R$ 3.912,96;R$3.912,96;R$ 114.607,64;Em fechamento;SIPEL;JEFFERSON/DICSON;;;;JANEIRO;2026.0;;NÃO;;;SENHOR DO BONFIM;22.0;;;;;OBRA SIMPL - APROVADO ;ENVIADO;;;;;;;;;;;;;
UTEP;B-1152856;AC-CIND-POV-ANGIGAL-RURAL;NORDESTINA;01/10/2025;03/10/2025;;4,0;;AGEU;;;CONCILIADO;;;;Almoxarifado;;;;R$ 5.217,28;R$5.217,28;R$ 500.760,90;Em fechamento;SIPEL;ALDAIR/DICSON;;;;JANEIRO;2026.0;;NÃO;;;SENHOR DO BONFIM;2.0;;;;;OBRA SIMPL - APROVADO ;ENVIADO;;;;;;;;;;;;;
UTEP;B-1219928;RC-COEL-FAZ-CAMPO NOVO-RURAL;CANSANÇÃO;23/09/2025;26/09/2025;;0,0;;AGEU ;;;EM DESENHO;;;;Almoxarifado;;;;R$ 0,00;R$0,00;R$ 21.178,95;Em fechamento;SIPEL;WAGNER/RAEL/GESONI;;;;JANEIRO;2026.0;;NÃO;;;SENHOR DO BONFIM;3.0;;;;DEPENDE DO PROJETO REJ B-1203209;;;;;;;;;;;;;;;
LPT ;B-0670141;MP-CIND-FAZ. ATANAZIO-RURAL;MONTE SANTO;25/10/2025;04/11/2025;;22,0;;ANDERSON;;;SOLICITADO;;;;Criaçao;;;;R$ 28.695,04;R$28.695,04;R$ 9.671,67;Em fechamento;SIPEL;OSMAR / GABRIEL;;;;JANEIRO;2026.0;;NÃO;;;SENHOR DO BONFIM;10.0;;;;em fechamento;;;;;;;;;;;;;;;
UTEP;B-1208718;RR-CIND-RUA-DO CONTORNO 15-CENTRO;ANTONIO GONÇALVES;31/10/2025;05/11/2025;;22,0;;ANDERSON;;;EM DESENHO;;;;Almoxarifado;;;;R$ 28.695,04;R$28.695,04;R$ 133.687,73;Em fechamento;SIPEL;EDVALD/JOAO;;;;JANEIRO;2026.0;;NÃO;;;SENHOR DO BONFIM;5.0;;;;Falta cadastro GSE;;;;;;;;;;;;;;;
LPT ;B-1199681;ER-CIND-POV-BARRA-BARRA;ANTÔNIO GONÇALVES;23/10/2025;05/11/2025;;6,0;;ANDERSON;;;EM DESENHO;;;;Almoxarifado;;;;R$ 7.825,92;R$7.825,92;R$ 42.116,14;Em fechamento;SIPEL;EDVALDO/JOAO;;;;JANEIRO;2026.0;;NÃO;;;SENHOR DO BONFIM;13.0;;;;Limpeza de Versão;;;;;;;;;;;;;;;
UTEP;B-1159772;ER-CIND-POV-SALGADO-SALGADO;ANDORINHAS;19/12/2025;10/01/2026;;2,0;;ANDERSON;;;;;;;;;;;R$ 2.608,64;R$2.608,64;R$ 26.576,06;Fechamento não iniciado;SIPEL;GABRIEL / ALDAIR;;;;JANEIRO;2026.0;;NÃO;;;SENHOR DO BONFIM;22.0;;;;;OBRA SIMPLIFICADA;ENVIADO;;;;;;;;;;;;;
LPT;B-1161840;ER-CCOL-POV-MUNDO NOVO 819-MUNDO NOVO;MONTE SANTO;21/08/2025;22/09/2025;;3,0;;ANDERSON;;;EM DESENHO;;;;Criaçao;;;;R$ 3.912,96;R$3.912,96;R$ 19.291,77;Em fechamento, Correção cadastral;SIPEL;OSMAR/DICSON;;;;JANEIRO;2026.0;;NÃO;;;SENHOR DO BONFIM;32.0;;;;NTE - evidencias de cia duplicado - solicitar criação de novo cia;OBRA SIMPL - APROVADO ;ENVIADO;;;;;;;;;;;;;
UTEP;B-0979900;IT-CIND-SI-GENIO-CARAIBAS;CAMPO FORMOSO;28/03/2024;11/06/2025;;1,0;;ANDERSON;;;CORREÇÃO CADASTRAL;;;;Almoxarifado;;;;R$ 1.304,32;R$1.304,32;R$ 241.758,80;Em fechamento;SIPEL;CARLOS AUGUSTO/ALBERTO;;;;JANEIRO;2026.0;;NÃO;;;SENHOR DO BONFIM;440.0;;;;A sipel só implantou 1 poste e interligou a obra já pronta e realizada pela BeQ;;;;;;;;;;;;;;;
UTEP;B-1202710;ER-CIND-POV-RIACHO DA ONCA-RURAL;MONTE SANTO;17/09/2025;22/09/2025;;1,0;;ANDERSON;;;SOLICITADO;;;;;;;;R$ 1.304,32;R$1.304,32;R$ 17.796,43;Em fechamento, Correção cadastral;SIPEL;OSMAR/DICSON;;;;JANEIRO;2026.0;;NÃO;;;SENHOR DO BONFIM;5.0;;;;falta conciliar;;;;;;;;;;;;;;;
LPT ;B-1134149;LD CIND POV SÃO JOÃO DOS CAMPOS RURAL;MONTE SANTO;22/11/2025;11/12/2025;;44,0;;ANDERSON;;;;;;;;;;;R$ 57.390,08;R$57.390,08;R$ 509.868,87;Em fechamento;SIPEL;GABRIEL \ OSMAR \ JOSE;;;;JANEIRO;2026.0;;NÃO;;;SENHOR DO BONFIM;19.0;;;;Fechamento não iniciado;;;;;;;;;;;;;;;
UTEP;B-1168652;ER-CIND-FAZ-TRINDADE-RURAL;GABRIEL / MARCELO;09/12/2025;09/12/2025;;14,0;;ANDERSON;;;EM DESENHO;;;;Almoxarifado;;;;R$ 18.260,48;R$18.260,48;R$ 131.108,26;Em fechamento;SIPEL;NORDESTINA;;;;JANEIRO;2026.0;;NÃO;;;SENHOR DO BONFIM;0.0;;;;trafo divergente ente GSE e CJI3;;;;;;;;;;;;;;;
UTEP;B-1186811;ER-CIND-ROD-LOMANTO JUNIOR-RURAL;JAGUARARI;29/11/2025;11/12/2025;;12,0;;ANDERSON;;;;;;;;;;;R$ 15.651,84;R$15.651,84;R$ 91.528,91;Em fechamento;SIPEL;WAGNER / JOÃO;;;;JANEIRO;2026.0;;NÃO;;;SENHOR DO BONFIM;12.0;;;;Fechamento não iniciado;;;;;;;;;;;;;;;
LPT /  UTEP;B-1194379;ER-CIND-FAZ-GATO-RURAL;ITIÚBA;28/11/2025;28/11/2025;;11,0;;ANDERSON;;;Solic. p/ Retroagir;;;;Almoxarifado;;;;R$ 14.347,52;R$14.347,52;R$ 99.025,36;Em fechamento;SIPEL;GESONI / JOÃO;;;;JANEIRO;2026.0;;NÃO;;;SENHOR DO BONFIM;0.0;;;;Ajustar materiais;;;;;;;;;;;;;;;
UTEP;B-1174377;ER-CIND-POV-ASSENT OURICURI TORTO-RURAL;ITIÚBA;28/11/2025;02/12/2025;;10,0;;ANDERSON;;;CONCILIADO;;;;Almoxarifado;;;;R$ 13.043,20;R$13.043,20;R$ 136.387,58;Em fechamento;SIPEL;GESONI / JOÃO;;;;JANEIRO;2026.0;;NÃO;;;SENHOR DO BONFIM;4.0;;;;Aguardando conciliar;;;;;;;;;;;;;;;
UTEP;B-0744119;MP-CIND-POV TOCA DA NOVILHA-RURAL;CAMPO FORMOSO;28/11/2025;22/12/2025;;13,0;;ANDERSON;;;;;;;;;;;R$ 16.956,16;R$16.956,16;R$ 71.171,71;Em fechamento;SIPEL;ISRAEL / JOÃO;;;;JANEIRO;2026.0;;NÃO;;;SENHOR DO BONFIM;24.0;;;;Fechamento não iniciado;;;;;;;;;;;;;;;
